a_id,average_lenth_from_tweets,average_number_words_per_tweet,average_time_between_tweets,creation_content_sources,creation_date,default_profile,default_profile_image,desviacion_tipica_average_tweet_time,isabot,last_24_hours_tweet,lexical_diversity,location,name,name_length,name_letters_amount,name_numbers_amount,number_of_hashtags,number_of_mentions,number_of_tweets,number_of_urls,ratio_friends_followers,smog_index,total_number_of_words,total_unique_words,verified
466139143,98.0,9.35,926289780,2,2012-01-17 03:11:42,False,False,21528656.23787821,1,0,0.601286173633,True,NandoTunisi,11,1,0,0.00759219088937093,0.00108459869848156,922,0.00325379609544469,1.07581128988,10.3,1555,0.601286173633441,False
466143639,0,0,0,0,2012-01-17 03:18:40,False,False,0,1,0,0,True,LindaGonzago,12,1,0,0,0,0,0,1.06417158736,0,0,0,False
466146699,122.05,11.2037037037,2206368962,1,2012-01-17 03:23:36,False,False,359430.3606977157,1,0,0.657608695652,True,ActualitiyItaly,15,1,0,0.636363636363636,0.981818181818182,55,0.563636363636364,0.906429780034,13.1,920,0.657608695652174,False
466152441,21.0,1.5,1716852500,1,2012-01-17 03:33:03,False,False,1716852.5,1,0,0.5,True,CinthyaMorgani,14,1,0,0,0.285714285714286,7,0,1.0908520517,8.8,6,0.5,False
466153262,95.25,9.60784313725,30234882,1,2012-01-17 03:34:24,False,False,98165.65734805829,1,0,0.671232876712,True,Sarabocconi123,14,0.785714285714286,0.214285714285714,0.0338983050847458,0,59,0.0338983050847458,1.08793271758,9.7,730,0.671232876712329,False
466154098,0,0,0,0,2012-01-17 03:35:41,False,False,0,1,0,0,True,CristianoAnside,15,1,0,0,0,0,0,1.02649630128,0,0,0,False
466155797,0,0,0,0,2012-01-17 03:38:13,False,False,0,1,0,0,True,SostenibileLife,15,1,0,0,0,0,0,0.962241316713,0,0,0,False
466156124,84.45,8.27,38135390,1,2012-01-17 03:38:42,False,False,278358.19770609867,1,0,0.597543352601,True,AlmaCerasolo,12,1,0,0.001640016400164,0.003280032800328,2439,0.000410004100041,1.14357807243,9.7,1384,0.597543352601156,False
466159914,80.65,8.27,44910020,1,2012-01-17 03:44:20,False,False,237977.86826564354,1,0,0.59368269921,True,AntonioBarvaro,14,1,0,0.002640513013957,0.001886080724255,2651,0.000754432289701999,1.15994057935,8.8,1393,0.593682699210337,False
466161043,86.75,9.12,12135270,1,2012-01-17 03:45:58,False,False,55787.36159485268,1,0,0.597640891219,True,RobertaRed5,11,0.909090909090909,0.0909090909090909,0.0146520146520147,0,819,0.00244200244200244,1.00534727586,10.5,1526,0.597640891218873,False
466162548,0,0,0,0,2012-01-17 03:48:13,False,False,0,1,0,0,True,PensaInVerde,12,1,0,0,0,0,0,0.765375153752,0,0,0,False
466163583,97.35,9.09,50988910,1,2012-01-17 03:49:50,False,False,574293.5250193842,1,0,0.585695876289,True,RosaTerrias,11,1,0,0.00200286123032904,0.00228898426323319,3495,0.00143061516452074,1.03709648653,10.6,1552,0.58569587628866,False
466176895,82.25,9.08,47860180,1,2012-01-17 04:11:24,False,False,295119.61117653636,1,0,0.607357859532,True,MarcoMurante,12,1,0,0.00149142431021626,0.00248570718369376,4023,0.00149142431021626,1.05505490345,10.4,1495,0.607357859531773,False
466178381,67125,8.76,766640,1,2012-01-17 04:13:52,False,False,17893.917662395615,1,0,0.575180564675,True,LauraPett56,11,0.818181818181818,0.181818181818182,0.00340136054421769,0,1176,0.00170068027210884,0.871628684926,9.0,1523,0.575180564674984,False
466181545,90.0,8.74,49378590,1,2012-01-17 04:19:24,False,False,489060.2456864874,1,0,0.607366226546,True,SandroMarcelli,14,1,0,0.0019047619047619,0.00244897959183673,3675,0.000816326530612245,1.11514143095,10.0,1439,0.607366226546213,False
466182757,139875,15.75,14571141875,2,2012-01-17 04:21:37,False,False,58276352.37719602,1,0,0.807692307692,True,CheSuccedeOggi,14,1,0,0.538461538461538,0.615384615384615,13,0.307692307692308,1.07626738448,12.3,156,0.807692307692308,False
466183322,81.05,9.21,41543960,1,2012-01-17 04:22:34,False,False,192944.7552406906,1,0,0.601174934726,True,RenzoFarenni,12,1,0,0.00196795052010121,0.00140567894292943,3557,0.000281135788585887,0.997472527473,10.3,1532,0.601174934725849,False
466189042,0,0,0,0,2012-01-17 04:32:19,False,False,0,1,0,0,True,Green_ProIT,11,0.454545454545455,0,0,0,0,0,0.707773707774,0,0,0,False
466189857,116.0,20.0,0,1,2012-01-17 04:33:47,False,False,0.0,1,0,0.952380952381,True,MiriamAmedei,12,1,0,0,0.125,8,0,1.07429577465,3.1,21,0.952380952380952,False
466192045,0,0,0,0,2012-01-17 04:37:39,False,False,0,1,0,0,True,MargheritaForin,15,1,0,0,0,0,0,0.955160550459,0,0,0,False
466194674,0,0,0,0,2012-01-17 04:42:17,False,False,0,1,0,0,True,PolliceBio,10,1,0,0,0,0,0,0.971796063846,0,0,0,False
466195745,0,0,0,0,2012-01-17 04:44:08,False,False,0,1,0,0,True,MonicaProssetti,15,1,0,0,0,0,0,0.725981975854,0,0,0,False
466200874,0,0,0,0,2012-01-17 04:53:22,False,False,0,1,0,0,True,Mietinotizie,12,1,0,0,0,0,0,0.9685204617,0,0,0,False
466203702,62.27272727272727,8.71,14799610,1,2012-01-17 04:58:28,False,False,37077.787262024336,1,0,0.579122340426,True,MarcoToro87,11,0.818181818181818,0.181818181818182,0.00677966101694915,0.000847457627118644,1180,0.000847457627118644,1.00971466637,8.5,1504,0.579122340425532,False
466204969,83.65,9.28,46014020,1,2012-01-17 05:00:42,False,False,201697.61064660014,1,0,0.597168597169,True,GiannaMoreschi,14,1,0,0.00113765642775882,0.00113765642775882,3516,0.00113765642775882,1.10830573951,9.6,1554,0.597168597168597,False
466207205,104.0,9.48,42186000,1,2012-01-17 05:04:47,False,False,163709.98180632573,1,0,0.588819875776,True,PaolaDiSara_,12,0.916666666666667,0,0.000543183052688756,0.00162954915806627,3682,0.000543183052688756,1.05424063116,9.3,1610,0.588819875776397,False
466209990,64.4,8.31,38717950,1,2012-01-17 05:09:32,False,False,243825.3908526499,1,0,0.582748948107,True,SaraDamiani85,13,0.846153846153846,0.153846153846154,0.000834028356964137,0.00194606616624965,3597,0.00139004726160689,1.11146177019,9.9,1426,0.582748948106592,False
466212113,104.4,9.14,51750640,1,2012-01-17 05:13:24,False,False,525780.8830575338,1,0,0.590820943762,True,SilvioDarisco,13,1,0,0.00146284376828555,0.00234055002925688,3418,0.00204798127559977,1.03593923675,10.2,1547,0.59082094376212,False
7248952,133.1,12.14,1089595330,1,2007-07-04 12:30:03,False,False,40140041.23545932,1,0,0.643349231585,True,tarunkjuyal,11,1,0,0,0,1564,0.0639386189258312,2.58487874465,13.7,1887,0.643349231584526,False
7732472,85.05,6.88,816205700,4,2007-07-26 09:07:31,False,False,8009895.8996777395,1,0,0.664734299517,True,DanielWagner,12,1,0,0.0136436597110754,0.0112359550561798,1246,0.0569823434991974,0.0130818375418,9.5,1035,0.664734299516908,False
9524952,86.0,6.62,627818960,4,2007-10-18 16:36:00,False,False,6183157.779526763,1,0,0.541291905151,True,Andrewlock,10,1,0,0.00473754026909229,0.00985408375971196,5277,0.0162971385256775,0.140517947877,10.2,1223,0.541291905151267,False
14596967,92.26315789473684,4.61,242360180,1,2008-04-30 06:22:14,False,False,38102.54131192029,1,0,0.274078478002,True,fxgenie,7,1,0,0,0,3788,0.0263991552270327,1.15779189057,8.7,1682,0.274078478002378,False
14826060,81.6,6.8,760175360,2,2008-05-18 23:56:58,False,False,17531210.76288145,1,0,0.599647266314,True,ABetterBiz,10,1,0,0,0.00500577589526377,2597,0.0300346553715826,1.23472915866,8.8,1134,0.599647266313933,False
14938781,92.05,4.89,1734870490,5,2008-05-28 23:26:43,False,False,46229806.21158357,1,0,0.552542372881,True,modernadvantage,15,1,0,0.0543478260869565,0.0489130434782609,368,0.271739130434783,1.51086956522,10.2,885,0.552542372881356,False
15528595,71.75,6.65,1691727870,3,2008-07-22 09:29:03,True,False,16761273.784907179,1,0,0.698529411765,True,youtubepixel,12,1,0,0.00345224395857307,0.0046029919447641,869,0.111622554660529,0.459186252211,10.3,952,0.698529411764706,False
16671189,52.4,5.0,3062163240,3,2008-10-09 19:00:31,False,False,12767722.791144487,1,0,0.786163522013,True,IulianBaciu,11,1,0,0.16,0.08,25,0.92,2.13202247191,9.5,159,0.786163522012579,False
17976561,93.88888888888889,13.1111111111,2302385000,1,2008-12-08 23:03:21,False,False,6609407.827912481,1,0,0.723926380368,True,ScotParker,10,1,0,0,0,9,0.222222222222222,1.49094202899,6.2,163,0.723926380368098,False
19121759,80.6,5.95454545455,354517606,2,2009-01-17 20:03:29,False,False,7768299.318757019,1,0,0.64744645799,True,ishopd,6,1,0,0.0151515151515152,0.0454545454545455,66,0.787878787878788,1.40856031128,9.5,607,0.647446457990115,False
19581787,119.15,3.18,1854311400,2,2009-01-27 07:41:15,False,False,68719072.66053805,1,0,0.228941684665,True,CLdominator,11,1,0,0.0490088105726872,0,1816,0.0523127753303965,1.39081145585,12.5,1389,0.228941684665227,False
20338242,107.75,8.79,42908260,1,2009-02-07 22:36:45,False,False,460135.5485915944,1,0,0.65892053973,True,DJ_Weiss,8,0.25,0,0.0020223523150612,0.00926024481106972,9395,0.00617349654071314,0.844779826153,9.5,1334,0.658920539730135,False
20531552,97.75,6.07,761270300,1,2009-02-10 18:15:03,False,False,15717123.720848396,1,0,0.3928802589,True,immasterminds,13,1,0,0,0.0708154506437768,466,0.103004291845494,1.31222669232,9.8,1545,0.392880258899676,False
21577213,93.9,8.03333333333,984700400,1,2009-02-22 16:46:52,False,False,2405298.414094527,1,0,0.688571428571,True,leonardoriviera,15,1,0,0.290322580645161,0.0967741935483871,31,0.612903225806452,3.11603375527,11.0,350,0.688571428571429,False
22597402,53.3,5.0,883102200,1,2009-03-03 07:12:10,True,False,2587755.0977337016,1,0,0.862068965517,True,Modeling_Agency,15,0.533333333333333,0,0.1,0,10,1,1.37133415944,10.6,58,0.862068965517241,False
22979959,57.75,4.13,312628170,2,2009-03-05 21:13:24,False,False,5604711.615700626,1,0,0.77052238806,True,Filipe_Agel,11,0.545454545454545,0,0,0,435,0.229885057471264,2.181272509,8.6,536,0.770522388059702,False
23832142,98.4,8.78,2545982050,1,2009-03-11 21:18:57,True,False,10823587.78130109,1,0,0.525748502994,True,abetterlifenow,14,1,0,0.00930232558139535,0.283720930232558,215,0.125581395348837,1.75857843137,10.2,1670,0.525748502994012,False
24320335,71.35,2.11,1981370020,2,2009-03-14 03:28:40,False,False,37082400.397466354,1,0,0.241142857143,True,videoand,8,1,0,0,0,4485,0.0222965440356745,1.72027972028,8.9,875,0.241142857142857,False
27159435,97.35,7.78260869565,1214907608,1,2009-03-28 02:30:15,True,False,8092008.039637434,1,0,0.61301369863,True,_bigorna,8,0.875,0,0.521739130434783,0.0869565217391304,23,0.91304347826087,3.80046403712,11.3,292,0.613013698630137,False
28219482,97.89473684210526,8.32,1788759810,3,2009-04-01 22:57:20,False,False,13182973.467248037,1,0,0.729824561404,True,GoldenyLion,11,1,0,0.0202788339670469,0.0405576679340938,789,0.108998732572877,1.45627980922,11.1,1140,0.729824561403509,False
28587018,124.83333333333333,11.5,2348669166,1,2009-04-03 15:38:10,False,False,6781535.009453764,1,0,0.633027522936,True,nancyc197,9,0.666666666666667,0.333333333333333,0,0.166666666666667,12,0.916666666666667,0.8375,9.9,218,0.63302752293578,False
29370531,79.7,5.14,876470810,7,2009-04-07 03:33:01,True,False,24863845.461833507,1,0,0.581447963801,True,istal00,7,0.714285714285714,0.285714285714286,0.003003003003003,0.00600600600600601,999,0.0960960960960961,1.96464646465,10.2,884,0.581447963800905,False
29444347,80.85,5.97,62261810,1,2009-04-07 13:14:24,True,False,795246.8202407273,1,0,0.512006861063,True,PeterMurray11,13,0.846153846153846,0.153846153846154,0.223684210526316,0.0657894736842105,152,0.592105263157895,3.77477477477,9.9,1166,0.512006861063465,False
29822733,83.11764705882354,8.05882352941,2345708705,1,2009-04-08 21:14:51,False,False,9815876.155110888,1,0,0.717277486911,True,mariliazara,11,1,0,0.235294117647059,0,17,0.823529411764706,5.4296875,9.9,191,0.717277486910995,False
30998590,99.55,2.03,275013390,4,2009-04-13 23:59:21,False,False,8577829.890230762,1,0,0.172913117547,True,daniel_bruno,12,0.5,0,0.00147275405007364,0.139911634756996,679,0.14580265095729,1.28005889089,9.6,1174,0.172913117546848,False
31228692,127.6,8.13541666667,2981570645,1,2009-04-14 21:16:40,True,False,1207553.686048579,1,0,0.611589663273,True,brighter_earth,14,0.571428571428571,0,0.166666666666667,0.489583333333333,96,0.552083333333333,1.01106806862,8.8,1277,0.611589663273297,False
31708548,84.05,7.97,1371956650,3,2009-04-16 09:53:03,False,False,35730790.404225275,1,0,0.59037037037,True,crisduarte,10,1,0,0.218543046357616,0.211920529801325,151,0.211920529801325,0.417602996255,9.8,1350,0.59037037037037,False
33608758,85.85,7.45,807471210,4,2009-04-20 18:23:19,False,False,14530813.870504469,1,0,0.563114134543,True,ThomasMaciel,12,1,0,0.069377990430622,0.0167464114832536,836,0.0526315789473684,0.780346820809,9.9,1323,0.563114134542706,False
92633114,51.0,7.0,0,1,2009-11-25 23:00:00,True,False,0.0,1,0,1.0,True,34255057,8,0,1,0,0,1,1,0,11.2,7,1,False
35401956,80.4,4.26,145028620,1,2009-04-26 04:25:55,False,False,3082217.7235607556,1,0,0.390825688073,True,LoranaCallazans,15,1,0,0.00892857142857143,0.00669642857142857,448,0.180803571428571,1.69732620321,9.2,1090,0.390825688073395,False
35531101,37.0,4.0,0,1,2009-04-26 18:44:22,True,False,0.0,1,0,1.0,True,Katie2nve,9,0.555555555555556,0.111111111111111,0,0,1,1,3.86234817814,3.1,4,1,False
36477176,57.95,6.3,451618500,2,2009-04-29 20:51:49,False,False,6401162.810779041,1,0,0.616136919315,True,TulioReis908,12,0.75,0.25,0.075,0.55,80,0.175,5.19658119658,9.5,818,0.616136919315403,False
36878978,73.55,6.15,1237740280,2,2009-05-01 04:08:51,False,False,57482652.22443622,1,0,0.696489241223,True,frankly_scarlet,15,0.466666666666667,0,0,0,814,0.121621621621622,0.469052945563,10.1,883,0.696489241223103,False
37192548,104.0,10.42,72598980,2,2009-05-02 13:06:48,False,False,1919372.382165923,1,0,0.64241676942,True,yayak75,7,0.714285714285714,0.285714285714286,0.0150753768844221,0.482412060301508,199,0.341708542713568,1.51162790698,10.1,1622,0.642416769420469,False
38195080,131.25,10.42,429630140,2,2009-05-06 15:02:31,False,False,2318983.4917399324,1,0,0.614386792453,True,AbimaelCosta,12,1,0,0.000284667117389603,0.00103191830053731,56206,0.00110308507988471,0.882402351953,13.7,1696,0.61438679245283,False
38344324,72.7,8.04,525781000,2,2009-05-07 02:22:58,False,False,2231789.142368774,1,0,0.626168224299,True,aboutpaul,9,1,0,0.0145530145530146,0.00415800415800416,481,0.168399168399168,2.99326599327,8.6,1284,0.626168224299065,False
38920016,82.55,4.11,52027210,1,2009-05-09 20:19:26,False,False,325288.5325553146,1,0,0.33225545675,True,personalloansUS,15,1,0,0.064,0.064,125,0.36,1.27426445722,10.5,1237,0.332255456750202,False
38962259,70.6,3.67,60060400,1,2009-05-10 00:44:06,False,False,801840.7358743444,1,0,0.317474048443,True,juaooO_F,8,0.75,0,0.00884955752212389,0.0154867256637168,452,0.185840707964602,2.18100890208,9.0,1156,0.317474048442907,False
39527698,67.35,3.69,51621920,4,2009-05-12 15:54:13,False,False,1498140.5705083685,1,0,0.75306122449,True,josuelunardi,12,1,0,0.00156331422615946,0.000781657113079729,3838,0.022146951537259,0.160784313725,11.9,490,0.753061224489796,False
39674011,84.55,6.69047619048,520230238,1,2009-05-13 03:08:41,True,False,3721416.0591816995,1,0,0.505395683453,True,FlightCzar,10,1,0,0.0238095238095238,0.0238095238095238,42,0.166666666666667,2.48453608247,9.3,556,0.505395683453237,False
39688267,106.5,9.38,85048900,2,2009-05-13 04:33:11,False,False,641534.8886575442,1,0,0.615485564304,True,veropoema,9,1,0,0,0.000752728641324802,2657,0.0207000376364321,3.20469798658,10.5,1524,0.615485564304462,False
41177563,87.70588235294117,7.82352941176,15458801411,1,2009-05-19 18:39:02,False,False,60770881.06677316,1,0,0.715053763441,True,fabioricardo75,14,0.857142857142857,0.142857142857143,0.294117647058824,0.0588235294117647,17,0.941176470588235,6.72222222222,11.1,186,0.71505376344086,False
41179792,76.0,5.88,724281760,4,2009-05-19 18:49:23,False,False,19626232.23779595,1,0,0.563758389262,True,Michael_RdS,11,0.636363636363636,0,0.0953846153846154,0.249230769230769,325,0.0246153846153846,1.20897615708,8.2,1043,0.563758389261745,False
41678763,68.66666666666667,2.16666666667,9577333,1,2009-05-21 21:10:30,True,False,20369.766834426187,1,0,0.541666666667,True,_inbetweeners_,14,0.857142857142857,0,0,0,6,1,0.796397379913,11.7,24,0.541666666666667,False
41684107,84.6,4.16,205725060,2,2009-05-21 21:37:19,False,False,687032.575828803,1,0,0.366197183099,True,RafaelTaio,10,1,0,0.021505376344086,0.424731182795699,186,0.17741935483871,2.6897689769,8.5,1136,0.366197183098592,False
41877218,68.05263157894737,5.67,1192260290,4,2009-05-22 19:01:47,False,False,19034781.209224198,1,0,0.535410764873,True,guiLhermex3,11,0.909090909090909,0.0909090909090909,0.0979020979020979,0.0839160839160839,286,0.0629370629370629,0.629166666667,10.0,1059,0.535410764872521,False
43066058,36.0,5.0,0,1,2009-05-28 07:14:38,True,False,0.0,1,0,1.0,True,Abigail08ke,11,0.636363636363636,0.181818181818182,0,0,1,1,4.99270072993,3.1,5,1,False
43201046,76.3,9.53,213052430,1,2009-05-28 21:29:50,False,False,1009909.0872234231,1,0,0.691582002903,True,MichaelJKann,12,1,0,0.021978021978022,0.0750915750915751,1092,0.0366300366300366,3.12957317073,10.6,1378,0.691582002902758,False
43510557,39.0,6.0,0,1,2009-05-30 10:21:11,True,False,0.0,1,0,1.0,True,Isabel29nk,10,0.6,0.2,0,0,1,1,5.56730769231,3.1,6,1,False
43747581,89.95,7.2,315717120,2,2009-05-31 20:17:17,False,False,2560618.768364688,1,0,0.589680589681,True,rod315,6,0.5,0.5,0.321917808219178,0.404109589041096,146,0.636986301369863,2.25510204082,10.3,1221,0.58968058968059,False
44081953,37.0,4.0,0,1,2009-06-02 07:53:30,True,False,0.0,1,0,1.0,True,Natalia68xk,11,0.636363636363636,0.181818181818182,0,0,1,1,4.7265625,8.8,4,1,False
44084192,39.0,6.0,0,1,2009-06-02 08:18:02,True,False,0.0,1,0,1.0,True,Abigail36vk,11,0.636363636363636,0.181818181818182,0,0,1,1,4.52272727273,8.8,6,1,False
44084811,46.0,7.0,0,1,2009-06-02 08:24:48,True,False,0.0,1,0,1.0,True,Vanessa26zn,11,0.636363636363636,0.181818181818182,0,0,1,1,4.88421052632,8.8,7,1,False
44191269,68.5,8.4375,48452000,1,2009-06-02 19:48:36,True,False,197561.2280772782,1,0,0.833333333333,True,MariaReese,10,1,0,0,0,16,0.5625,2.32049306626,10.2,162,0.833333333333333,False
44698831,66.0,4.61,26584550,1,2009-06-04 19:38:04,True,False,310801.22496893414,1,0,0.60182767624,True,WeightLossT,11,1,0,0.00647249190938511,0.00323624595469256,309,0.29126213592233,1.46634026928,11.4,766,0.601827676240209,False
47731919,89.0,11.3333333333,4060879333,1,2009-06-16 20:13:08,False,False,4982507.617081249,1,0,0.944444444444,True,TurboMachine,12,1,0,0.333333333333333,0.333333333333333,3,1,1.42269076305,9.7,36,0.944444444444444,False
47799788,75.15,7.41,13058480,1,2009-06-17 01:05:19,False,False,172938.30843143893,1,0,0.563069908815,True,ElLukDG,7,1,0,0.0152744630071599,0.0267303102625298,2095,0.00334128878281623,1.84299516908,8.7,1316,0.56306990881459,False
47891113,33.0,4.0,0,1,2009-06-17 07:42:20,True,False,0.0,1,0,1.0,True,Vanessa698py,12,0.583333333333333,0.25,0,0,1,1,6.5,3.1,4,1,False
48007897,64.4,3.46,147858130,1,2009-06-17 16:02:43,False,False,5073375.3827386,1,0,0.308928571429,True,CoconutTwist,12,1,0,0,0.0216606498194946,277,0.317689530685921,3.2338028169,8.9,1120,0.308928571428571,False
48385665,122.15789473684211,12.5714285714,9644240619,2,2009-06-18 15:35:56,False,False,70694291.05638497,1,0,0.819875776398,True,JessicaDuncan83,15,0.866666666666667,0.133333333333333,0.227272727272727,0.681818181818182,22,0.909090909090909,5.38117647059,10.9,322,0.819875776397516,False
48712444,64.36842105263158,6.38,1798807720,3,2009-06-19 14:00:52,False,False,79724093.85444443,1,0,0.590740740741,True,blogquasedoce,13,1,0,0.00958052822371828,0.00906266183324702,3862,0.00750906266183325,0.750158528852,9.5,1080,0.590740740740741,False
48957307,62.0,5.33333333333,426429666,1,2009-06-20 07:58:16,True,False,559603.1586760588,1,0,1.0,True,jandijkgra97271,15,0.666666666666667,0.333333333333333,0,0,3,0.666666666666667,9.52,10.1,16,1,False
48959912,83.75,4.35,277809140,2,2009-06-20 08:17:05,False,False,191054.77865261576,1,0,0.337209302326,True,Informer1,9,0.888888888888889,0.111111111111111,0,0.00816326530612245,245,0.273469387755102,2.39024390244,10.7,1290,0.337209302325581,False
48972661,64.66666666666667,6.0,425168333,1,2009-06-20 09:58:27,True,False,557725.4223231676,1,0,1.0,True,RoccyB_Cas9785,14,0.428571428571429,0.285714285714286,0,0,3,0.666666666666667,9.56923076923,8.1,18,1,False
49195364,60.333333333333336,5.33333333333,403957000,1,2009-06-21 02:06:31,True,False,528243.7122265527,1,0,0.888888888889,True,xelizabeth99652,15,0.666666666666667,0.333333333333333,0,0,3,0.666666666666667,8.66,7.8,18,0.888888888888889,False
49196059,69.0,8.5,499461000,1,2009-06-21 02:09:25,True,False,499461.0,1,0,0.944444444444,True,ryandaniel57393,15,0.666666666666667,0.333333333333333,0,0,2,1,7.25988700565,6.4,18,0.944444444444444,False
49198668,71.66666666666667,8.33333333333,402528666,1,2009-06-21 02:19:33,True,False,526240.7481606368,1,0,1.0,True,BradinBuff62004,15,0.666666666666667,0.333333333333333,0,0,3,0.666666666666667,8.76397515528,8.8,25,1,False
49215390,58.5,7.5,506914000,1,2009-06-21 03:19:30,True,False,506914.0,1,0,1.0,True,Kindredthe91235,15,0.666666666666667,0.333333333333333,0,0,2,1,9.1067961165,7.2,15,1,False
49233584,60.0,8.33333333333,320495333,1,2009-06-21 04:40:31,True,False,422720.6340538499,1,0,0.961538461538,True,jandijkgra2704,14,0.714285714285714,0.285714285714286,0,0,3,1,7575,6.7,26,0.961538461538462,False
49255053,86.66666666666667,10.6666666667,322669333,1,2009-06-21 06:45:30,True,False,425786.98946173646,1,0,0.864864864865,True,innuendogi21565,15,0.666666666666667,0.333333333333333,0,0,3,1,8.47457627119,7.4,37,0.864864864864865,False
49270232,73.33333333333333,10.6666666667,321796000,1,2009-06-21 08:26:55,True,False,424104.2394791901,1,0,1.0,True,jclynarian68431,15,0.666666666666667,0.333333333333333,0,0,3,1,9.60666666667,6.7,32,1,False
49479291,70.5,10.5,702295500,1,2009-06-22 00:28:29,True,False,702295.5,1,0,1.0,True,kellyniema29106,15,0.666666666666667,0.333333333333333,0,0,2,1,7.82389937107,10.1,21,1,False
49499359,86.0,11.5,703768000,1,2009-06-22 01:54:13,True,False,703768.0,1,0,1.0,True,horriblebo10841,15,0.666666666666667,0.333333333333333,0,0,2,1,9.6204379562,8.1,23,1,False
49540321,76.7,3.29,1203917530,4,2009-06-22 04:50:04,False,False,26979536.742907684,1,0,0.835025380711,True,suntornsu,9,1,0,0,0.0692520775623269,361,0.0166204986149584,2.59336099585,6.6,394,0.83502538071066,False
49549560,53.666666666666664,6.0,443268666,1,2009-06-22 05:43:24,True,False,547937.2766204379,1,0,0.9,True,Despondenc20109,15,0.666666666666667,0.333333333333333,0,0,3,1,10.0064102564,8.8,20,0.9,False
49588893,63.5,6.5,405756500,1,2009-06-22 10:08:20,True,False,405756.5,1,0,1.0,True,brandon_fu56841,15,0.466666666666667,0.333333333333333,0,0,2,1,9.18404907975,8.8,13,1,False
49659791,77.0,11.0,404022500,1,2009-06-22 15:23:42,True,False,404022.5,1,0,1.0,True,Terp4Life044505,15,0.266666666666667,0.0666666666666667,0,0,2,1,8.84403669725,6.4,22,1,False
49669394,45.5,5.0,400465000,1,2009-06-22 15:55:02,True,False,400465.0,1,0,1.0,True,deezy_prim6238,14,0.357142857142857,0.285714285714286,0,0,2,1,8.26829268293,6.4,10,1,False
49692722,66.0,8.5,405339500,1,2009-06-22 17:11:51,True,False,405339.5,1,0,0.944444444444,True,Singer930936467,15,0.4,0.6,0,0,2,1,9.87755102041,10.1,18,0.944444444444444,False
49772550,65.0,9.0,402719500,1,2009-06-22 21:29:00,True,False,402719.5,1,0,1.0,True,DawnSellsS74828,15,0.666666666666667,0.333333333333333,0,0,2,1,9.78,7.8,18,1,False
49949709,76.0,11.0,238363000,1,2009-06-23 11:24:05,True,False,238363.0,1,0,1.0,True,moccabutte8713,14,0.714285714285714,0.285714285714286,0,0,2,1,7.11904761905,7.8,22,1,False
50346336,64.15789473684211,5.57,2010172530,2,2009-06-24 16:05:47,False,False,68475619.85862435,1,0,0.463394342762,True,Caah_Lopes,10,0.4,0,0.0270793036750484,0.0560928433268859,517,0.110251450676983,0.585333333333,10.2,1202,0.463394342762063,False
50845426,76.7,5.7037037037,764740851,2,2009-06-26 00:42:57,False,False,10461410.879397718,1,0,0.553956834532,True,juhcris,7,1,0,0.0555555555555556,0.796296296296296,54,0.222222222222222,1.0625,9.9,556,0.553956834532374,False
51311653,51.333333333333336,7.0,220917000,1,2009-06-27 02:03:34,True,False,270929.0695698784,1,0,1.0,True,j6m9camero4487,14,0.0714285714285714,0.0714285714285714,0,0,3,1,7.85123966942,7.8,21,1,False
51571349,91.65,4.61,175029320,3,2009-06-27 22:08:40,False,False,6205604.229713997,1,0,0.363851617995,True,Simplyhwn,9,1,0,0.00183585313174946,0.000863930885529158,37040,0.00105291576673866,1.13471901463,8.8,1267,0.363851617995264,False
51872114,113.45,1.77,9255300,1,2009-06-28 22:51:24,True,False,61303.44543112972,1,0,0.110143123833,True,SpareTimeWealth,15,1,0,0,0,2644,0.0340393343419062,1.23015571591,10.3,1607,0.11014312383323,False
51892953,34.0,2.66666666667,234952333,1,2009-06-29 00:16:03,True,False,290505.8438184449,1,0,0.888888888889,True,fabulousmi19245,15,0.666666666666667,0.333333333333333,0,0,3,1,7.82666666667,7.8,9,0.888888888888889,False
51905951,34.5,2.5,217387500,1,2009-06-29 01:11:51,True,False,217387.5,1,0,0.833333333333,True,ChristieMo66420,15,0.666666666666667,0.333333333333333,0,0,2,1,7.5487804878,8.8,6,0.833333333333333,False
52039977,33.0,2.5,213461000,1,2009-06-29 12:23:05,True,False,213461.0,1,0,0.833333333333,True,stephaniet24278,15,0.666666666666667,0.333333333333333,0,0,2,1,8.15492957746,0,6,0.833333333333333,False
52043740,34.0,2.5,213384500,1,2009-06-29 12:40:36,True,False,213384.5,1,0,0.833333333333,True,uno_siete082735,15,0.2,0.4,0,0,2,1,7.15476190476,8.8,6,0.833333333333333,False
52259836,56.0,5.61290322581,737144612,5,2009-06-30 01:32:05,False,False,2944899.1878528283,1,0,0.531027466938,True,WELL_SS,7,0.571428571428571,0,0.172043010752688,0.0967741935483871,93,0.634408602150538,3.15736040609,10.1,983,0.531027466937945,False
52558319,93.36842105263158,7.69696969697,4653140151,3,2009-06-30 23:25:12,False,False,39374670.60787078,1,0,0.679144385027,True,etiennegs,9,1,0,0.117647058823529,0.382352941176471,34,0.147058823529412,0.864864864865,8.5,374,0.679144385026738,False
52620061,41.0,6.0,0,1,2009-07-01 03:30:14,True,False,0.0,1,0,1.0,True,Alexis25m4h,11,0.545454545454545,0.181818181818182,0,0,1,1,6.94871794872,8.8,6,1,False
